userId,bookingDate,side,amount,currency,type,mcc
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-12,DEBIT,4.84,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-12,DEBIT,9.08,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-12,DEBIT,7.98,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-12,DEBIT,6.04,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-14,CREDIT,34.41,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-14,DEBIT,14.49,EUR,CARD,5411
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,CREDIT,1.27,EUR,OTHER,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,DEBIT,10.15,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,DEBIT,10.20,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,CREDIT,21.90,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,DEBIT,8.21,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,DEBIT,11.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,CREDIT,3.31,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-15,DEBIT,21.26,EUR,CARD,5814
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-16,DEBIT,8.20,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-16,DEBIT,5.06,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-18,CREDIT,49.43,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-18,DEBIT,8.86,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-19,DEBIT,8.79,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-22,DEBIT,3.52,EUR,CARD,5814
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-23,DEBIT,10.82,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-23,CREDIT,9.79,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,DEBIT,7.91,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,CREDIT,10.41,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,DEBIT,8.81,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,CREDIT,13.48,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,CREDIT,21.63,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-24,DEBIT,11.23,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-25,DEBIT,9.52,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-25,DEBIT,4.95,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-25,DEBIT,7.85,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-25,CREDIT,13.58,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-29,DEBIT,10.18,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-04-30,DEBIT,7.49,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-01,CREDIT,20.33,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-01,CREDIT,0.09,EUR,INTEREST,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,CREDIT,19.85,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,DEBIT,8.24,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,DEBIT,3.37,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,DEBIT,9.07,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,CREDIT,11.47,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-02,DEBIT,20.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-03,DEBIT,8.57,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-03,DEBIT,6.02,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-06,CREDIT,19.89,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-06,DEBIT,9.80,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-06,CREDIT,16.13,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-06,DEBIT,4.20,EUR,CARD,5814
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-06,DEBIT,14.77,EUR,CARD,5818
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-07,CREDIT,50.93,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-07,DEBIT,10.18,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-07,DEBIT,11.47,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-07,DEBIT,10.38,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-08,DEBIT,8.23,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-09,CREDIT,61.73,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-09,DEBIT,10.06,EUR,CARD,5411
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-10,DEBIT,10.57,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-10,DEBIT,9.27,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-10,DEBIT,9.22,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-13,CREDIT,44.55,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-14,DEBIT,14.48,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-14,DEBIT,9.30,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-14,CREDIT,19.18,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-14,DEBIT,3.17,EUR,CARD,7523
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,CREDIT,35.27,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,8.50,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,12.53,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,8.48,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,11.31,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,8.79,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,CREDIT,5.59,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,7.05,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-15,DEBIT,12.97,EUR,CARD,5411
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,CREDIT,39.71,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,DEBIT,10.54,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,CREDIT,12.56,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,DEBIT,10.13,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,DEBIT,15.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-16,DEBIT,20.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-17,CREDIT,2.57,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-17,DEBIT,8.37,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-17,DEBIT,10.40,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-17,CREDIT,7.96,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-17,DEBIT,5.97,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-20,CREDIT,30.58,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-20,DEBIT,8.54,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-21,DEBIT,7.91,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-21,DEBIT,9.38,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,CREDIT,98.52,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,8.26,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,8.71,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,8.91,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,9.57,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,9.25,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,CREDIT,18.15,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,17.74,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,CREDIT,21.78,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,12.64,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,10.16,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,CREDIT,6.79,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,22.24,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,CREDIT,27.61,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-22,DEBIT,12.43,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-23,DEBIT,16.68,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-24,DEBIT,16.94,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-24,DEBIT,18.49,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-27,CREDIT,74.08,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-28,DEBIT,12.33,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-28,DEBIT,13.80,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-28,DEBIT,8.59,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-28,CREDIT,21.31,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-28,DEBIT,4.35,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,11.89,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,CREDIT,16.73,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,16.63,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,10.17,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,17.13,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,CREDIT,30.55,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,21.27,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,DEBIT,16.61,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,CREDIT,18.81,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-29,CREDIT,18.48,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-30,DEBIT,16.54,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-30,DEBIT,17.04,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-30,CREDIT,42.04,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-30,CREDIT,29.81,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-31,DEBIT,15.83,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-31,DEBIT,16.39,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-31,DEBIT,16.20,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-31,DEBIT,11.05,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-05-31,DEBIT,15.87,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-01,CREDIT,20.37,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-01,CREDIT,0.11,EUR,INTEREST,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-03,CREDIT,49.42,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-03,DEBIT,14.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-03,DEBIT,12.04,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-03,DEBIT,20.00,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-03,CREDIT,33.25,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-04,DEBIT,15.01,EUR,CARD,5818
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-06,DEBIT,11.36,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-06,CREDIT,9.33,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-06,DEBIT,13.15,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-06,DEBIT,12.77,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-06,DEBIT,13.38,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,CREDIT,30.58,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,CREDIT,20.00,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,DEBIT,10.30,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,DEBIT,8.22,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,DEBIT,10.19,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,DEBIT,9.75,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-07,DEBIT,11.59,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-10,CREDIT,39.66,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-11,DEBIT,13.59,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-11,CREDIT,21.65,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-11,DEBIT,20.30,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-12,CREDIT,45.84,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,12.85,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,13.75,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,14.03,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,11.23,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,5.04,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,CREDIT,59.25,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,11.15,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-13,DEBIT,11.14,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-14,CREDIT,0.06,EUR,EARNINGS,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-15,CREDIT,35.24,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-16,DEBIT,26.19,EUR,CARD,5812
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-17,DEBIT,13.42,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-17,DEBIT,10.52,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-17,CREDIT,22.06,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-17,DEBIT,13.46,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-17,DEBIT,8.38,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,CREDIT,29.84,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,CREDIT,24.67,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,DEBIT,15.97,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,CREDIT,27.93,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,DEBIT,9.62,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,DEBIT,10.47,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-18,DEBIT,6.63,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-19,DEBIT,17.31,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,CREDIT,30.84,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,DEBIT,10.57,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,CREDIT,29.17,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,DEBIT,12.43,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,CREDIT,5.65,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,DEBIT,18.53,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-20,DEBIT,13.85,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-24,DEBIT,12.09,EUR,CARD,5462
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-25,DEBIT,12.69,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-25,DEBIT,5.16,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,CREDIT,10.17,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,CREDIT,29.97,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,DEBIT,21.19,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,DEBIT,8.70,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,CREDIT,6.88,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,DEBIT,7.59,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,CREDIT,18.41,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,DEBIT,15.40,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-26,DEBIT,12.21,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-27,CREDIT,32.80,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-27,DEBIT,10.23,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-27,CREDIT,12.42,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-27,DEBIT,11.23,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-27,DEBIT,25.52,EUR,CARD,5812
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,CREDIT,0.01,EUR,EARNINGS,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,CREDIT,0.05,EUR,EARNINGS,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,CREDIT,0.02,EUR,EARNINGS,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,CREDIT,16.88,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,DEBIT,8.29,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,DEBIT,5.92,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-28,CREDIT,9.86,EUR,TRADING,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-30,CREDIT,19.80,EUR,PAYIN,
92a7f63d-8515-4440-a61e-6e3101fc7a46,2024-06-30,DEBIT,0.80,EUR,CARD,5912
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-04-01,CREDIT,102.68,EUR,INTEREST,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-05-01,CREDIT,101.27,EUR,INTEREST,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-05-17,DEBIT,49.55,EUR,CARD_ORDER,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-05-17,CREDIT,41.87,EUR,EARNINGS,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-06-01,CREDIT,106.02,EUR,INTEREST,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-06-03,DEBIT,40.00,EUR,TRADING,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-06-17,DEBIT,202.50,EUR,CARD,6011
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-06-18,DEBIT,4823.33,EUR,TRADING,
92c1121d-7eb1-4ddd-835d-5b7aadaa6099,2024-06-18,DEBIT,2444.62,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-04-29,CREDIT,10155.00,EUR,PAYIN,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-04-30,DEBIT,5058.14,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-04-30,DEBIT,2482.80,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-13,DEBIT,2589.49,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,CREDIT,9986.00,EUR,PAYIN,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,DEBIT,5024.73,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,DEBIT,1005.31,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,DEBIT,991.76,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,DEBIT,509.86,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-05-22,DEBIT,2550.00,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-10,CREDIT,571.21,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-12,DEBIT,503.07,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-18,CREDIT,5012.00,EUR,PAYIN,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-18,DEBIT,4909.60,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-20,CREDIT,4062.00,EUR,PAYIN,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-20,DEBIT,4159.18,EUR,TRADING,
94c03a8f-7a28-4b0d-a71e-f4a6ac029c30,2024-06-28,CREDIT,0.07,EUR,EARNINGS,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-04-01,CREDIT,62.86,EUR,INTEREST,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-04-02,CREDIT,4945.50,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-04-03,CREDIT,996.20,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-04-15,CREDIT,4479.30,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-04-20,DEBIT,501.00,EUR,PAYOUT,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-01,CREDIT,90.70,EUR,INTEREST,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-02,CREDIT,989.40,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-03,CREDIT,8916.30,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-27,DEBIT,889.92,EUR,PAYOUT,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-30,CREDIT,1002.80,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-05-31,CREDIT,1001.30,EUR,PAYIN,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-06-01,CREDIT,119.23,EUR,INTEREST,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-06-01,CREDIT,1.96,EUR,EARNINGS,
94ea1a00-2144-4888-b44f-1be5496ca157,2024-06-09,DEBIT,813.01,EUR,PAYOUT,
99477c0b-91a0-4644-a7f5-ea7a1222fe9a,2024-06-03,DEBIT,112.61,EUR,TRADING,
99477c0b-91a0-4644-a7f5-ea7a1222fe9a,2024-06-06,DEBIT,99.12,EUR,TRADING,
99accd99-1db9-4ae9-bd2a-b2efb3ee48f6,2024-04-01,CREDIT,26.96,EUR,INTEREST,
